    交易日期    |    交易方向    |   股票代码    |   成交均价   |   成交数量   |   手续费   
---------------------------------------------------------------------------
[2023-01-13]  卖出 (SELL)  | 002008.SZ | ¥  25.93 |    -4998 股 | ¥194.3972
[2023-01-13]  买入 (BUY)   | 601288.SH | ¥   2.92 |      420 股 | ¥1.8396
[2023-01-13]  买入 (BUY)   | 600104.SH | ¥  14.40 |      111 股 | ¥2.3976
[2023-01-13]  买入 (BUY)   | 600839.SH | ¥   2.67 |      475 股 | ¥1.9024
[2023-01-13]  买入 (BUY)   | 601398.SH | ¥   4.30 |      392 股 | ¥2.5284
[2023-01-13]  买入 (BUY)   | 002497.SZ | ¥  24.46 |     5377 股 | ¥197.2821
[2023-01-13]  卖出 (SELL)  | 600028.SH | ¥   4.45 |     -159 股 | ¥1.0613
[2023-01-13]  买入 (BUY)   | 600900.SH | ¥  20.70 |       65 股 | ¥2.0183
[2023-01-13]  买入 (BUY)   | 601138.SH | ¥   9.35 |    14125 股 | ¥198.1031
[2023-01-13]  买入 (BUY)   | 600919.SH | ¥   7.56 |    17413 股 | ¥197.4634
[2023-01-13]  买入 (BUY)   | 300433.SZ | ¥  10.43 |    12597 股 | ¥197.0801
[2023-01-20]  卖出 (SELL)  | 600900.SH | ¥  20.53 |    -6365 股 | ¥196.0102
[2023-01-20]  卖出 (SELL)  | 601288.SH | ¥   2.92 |   -45084 股 | ¥197.4679
[2023-01-20]  卖出 (SELL)  | 300433.SZ | ¥  11.27 |   -12597 股 | ¥212.9523
[2023-01-20]  卖出 (SELL)  | 600839.SH | ¥   2.80 |   -49305 股 | ¥207.0810
[2023-01-20]  卖出 (SELL)  | 600104.SH | ¥  14.77 |    -9154 股 | ¥202.8069
[2023-01-20]  买入 (BUY)   | 601398.SH | ¥   4.33 |      316 股 | ¥2.0524
[2023-01-20]  买入 (BUY)   | 601857.SH | ¥   5.13 |    26261 股 | ¥202.0784
[2023-01-20]  买入 (BUY)   | 601166.SH | ¥  18.08 |     7411 股 | ¥200.9863
[2023-01-20]  买入 (BUY)   | 600028.SH | ¥   4.51 |      177 股 | ¥1.1974
[2023-01-20]  买入 (BUY)   | 600919.SH | ¥   7.53 |      397 股 | ¥4.4841
[2023-01-20]  买入 (BUY)   | 601669.SH | ¥   6.94 |    19326 股 | ¥201.1837
[2023-01-20]  买入 (BUY)   | 000002.SZ | ¥  18.49 |     7220 股 | ¥200.2467
[2023-01-20]  买入 (BUY)   | 601985.SH | ¥   5.98 |    22321 股 | ¥200.2194
[2023-01-20]  卖出 (SELL)  | 002497.SZ | ¥  24.93 |       -6 股 | ¥0.2244
[2023-01-20]  卖出 (SELL)  | 601138.SH | ¥   9.55 |      -71 股 | ¥1.0171
[2023-02-03]  卖出 (SELL)  | 000002.SZ | ¥  18.12 |    -7220 股 | ¥196.2396
[2023-02-03]  卖出 (SELL)  | 601166.SH | ¥  17.35 |    -7411 股 | ¥192.8713
[2023-02-03]  卖出 (SELL)  | 601669.SH | ¥   7.03 |   -19326 股 | ¥203.7927
[2023-02-03]  卖出 (SELL)  | 002497.SZ | ¥  25.87 |    -5371 股 | ¥208.4217
[2023-02-03]  卖出 (SELL)  | 600919.SH | ¥   7.40 |   -17810 股 | ¥197.6910
[2023-02-03]  买入 (BUY)   | 601398.SH | ¥   4.30 |      241 股 | ¥1.5544
[2023-02-03]  买入 (BUY)   | 601288.SH | ¥   2.92 |    45905 股 | ¥201.0639
[2023-02-03]  买入 (BUY)   | 002142.SZ | ¥  31.95 |     4157 股 | ¥199.2242
[2023-02-03]  卖出 (SELL)  | 601857.SH | ¥   5.16 |     -384 股 | ¥2.9722
[2023-02-03]  买入 (BUY)   | 600809.SH | ¥ 288.00 |      459 股 | ¥198.2880
[2023-02-03]  卖出 (SELL)  | 601138.SH | ¥   9.50 |      -18 股 | ¥0.2565
[2023-02-03]  卖出 (SELL)  | 600028.SH | ¥   4.51 |     -172 股 | ¥1.1636
[2023-02-03]  卖出 (SELL)  | 601985.SH | ¥   6.05 |     -165 股 | ¥1.4974
[2023-02-03]  买入 (BUY)   | 601088.SH | ¥  28.30 |     4704 股 | ¥199.6848
[2023-02-03]  买入 (BUY)   | 600519.SH | ¥1820.00 |       73 股 | ¥199.2900
[2023-02-10]  卖出 (SELL)  | 600519.SH | ¥1810.10 |      -73 股 | ¥198.2060
[2023-02-10]  卖出 (SELL)  | 002142.SZ | ¥  31.45 |    -4157 股 | ¥196.1065
[2023-02-10]  卖出 (SELL)  | 601088.SH | ¥  28.00 |    -4704 股 | ¥197.5680
[2023-02-10]  卖出 (SELL)  | 601398.SH | ¥   4.31 |     -214 股 | ¥1.3835
[2023-02-10]  买入 (BUY)   | 600809.SH | ¥ 289.00 |        1 股 | ¥0.4335
[2023-02-10]  卖出 (SELL)  | 601857.SH | ¥   5.16 |     -129 股 | ¥0.9985
[2023-02-10]  卖出 (SELL)  | 601288.SH | ¥   2.93 |     -473 股 | ¥2.0788
[2023-02-10]  卖出 (SELL)  | 601985.SH | ¥   6.00 |       -7 股 | ¥0.0630
[2023-02-10]  买入 (BUY)   | 002176.SZ | ¥  19.28 |     6900 股 | ¥199.5480
[2023-02-10]  卖出 (SELL)  | 600028.SH | ¥   4.50 |     -140 股 | ¥0.9450
[2023-02-10]  买入 (BUY)   | 601615.SH | ¥  27.03 |     4899 股 | ¥198.6300
[2023-02-10]  买入 (BUY)   | 601138.SH | ¥   9.42 |       50 股 | ¥0.7065
[2023-02-10]  买入 (BUY)   | 000792.SZ | ¥  25.35 |     5240 股 | ¥199.2510
[2023-02-17]  卖出 (SELL)  | 601138.SH | ¥   9.87 |   -14086 股 | ¥208.5432
[2023-02-17]  卖出 (SELL)  | 600809.SH | ¥ 298.78 |     -460 股 | ¥206.1582
[2023-02-17]  卖出 (SELL)  | 000792.SZ | ¥  25.31 |    -5240 股 | ¥198.9366
[2023-02-17]  卖出 (SELL)  | 601615.SH | ¥  25.82 |    -4899 股 | ¥189.7383
[2023-02-17]  卖出 (SELL)  | 601398.SH | ¥   4.28 |      -35 股 | ¥0.2247
[2023-02-17]  买入 (BUY)   | 601288.SH | ¥   2.91 |       48 股 | ¥0.2095
[2023-02-17]  卖出 (SELL)  | 601857.SH | ¥   5.15 |      -49 股 | ¥0.3785
[2023-02-17]  买入 (BUY)   | 601985.SH | ¥   5.95 |       94 股 | ¥0.8390
[2023-02-17]  买入 (BUY)   | 600570.SH | ¥  45.20 |     2913 股 | ¥197.5014
[2023-02-17]  买入 (BUY)   | 000651.SZ | ¥  34.15 |     3875 股 | ¥198.4969
[2023-02-17]  买入 (BUY)   | 002176.SZ | ¥  18.28 |      348 股 | ¥9.5422
[2023-02-17]  买入 (BUY)   | 601088.SH | ¥  26.85 |     4920 股 | ¥198.1530
[2023-02-17]  卖出 (SELL)  | 600028.SH | ¥   4.51 |     -170 股 | ¥1.1501
[2023-02-17]  买入 (BUY)   | 000933.SZ | ¥  16.99 |     7785 股 | ¥198.4007
[2023-02-24]  卖出 (SELL)  | 000651.SZ | ¥  36.87 |    -3875 股 | ¥214.3069
[2023-02-24]  卖出 (SELL)  | 601857.SH | ¥   5.25 |   -25699 股 | ¥202.3796
[2023-02-24]  卖出 (SELL)  | 600028.SH | ¥   4.66 |   -29346 股 | ¥205.1285
[2023-02-24]  卖出 (SELL)  | 000933.SZ | ¥  19.60 |    -7785 股 | ¥228.8790
[2023-02-24]  买入 (BUY)   | 601288.SH | ¥   2.93 |     1133 股 | ¥4.9795
[2023-02-24]  买入 (BUY)   | 601398.SH | ¥   4.31 |      839 股 | ¥5.4241
[2023-02-24]  买入 (BUY)   | 601985.SH | ¥   6.02 |      482 股 | ¥4.3525
[2023-02-24]  买入 (BUY)   | 600570.SH | ¥  44.10 |      177 股 | ¥11.7086
[2023-02-24]  买入 (BUY)   | 300760.SZ | ¥ 315.00 |      432 股 | ¥204.1200
[2023-02-24]  买入 (BUY)   | 002074.SZ | ¥  30.18 |     4552 股 | ¥206.0690
[2023-02-24]  买入 (BUY)   | 002176.SZ | ¥  18.24 |      252 股 | ¥6.8947
[2023-02-24]  买入 (BUY)   | 600760.SH | ¥  57.48 |     2387 股 | ¥205.8071
[2023-02-24]  卖出 (SELL)  | 601088.SH | ¥  27.93 |      -45 股 | ¥1.8853
[2023-02-24]  买入 (BUY)   | 601099.SH | ¥   2.73 |    49846 股 | ¥204.1194
[2023-03-03]  卖出 (SELL)  | 600760.SH | ¥  57.71 |    -2387 股 | ¥206.6307
[2023-03-03]  卖出 (SELL)  | 601099.SH | ¥   2.73 |   -49846 股 | ¥204.1194
[2023-03-03]  卖出 (SELL)  | 601985.SH | ¥   6.42 |   -22725 股 | ¥218.8417
[2023-03-03]  买入 (BUY)   | 601288.SH | ¥   2.94 |       52 股 | ¥0.2293
[2023-03-03]  卖出 (SELL)  | 601398.SH | ¥   4.32 |     -111 股 | ¥0.7193
[2023-03-03]  卖出 (SELL)  | 600570.SH | ¥  45.35 |      -76 股 | ¥5.1699
[2023-03-03]  买入 (BUY)   | 002176.SZ | ¥  17.59 |      273 股 | ¥7.2031
[2023-03-03]  卖出 (SELL)  | 601088.SH | ¥  28.30 |      -23 股 | ¥0.9764
[2023-03-03]  买入 (BUY)   | 300760.SZ | ¥ 313.98 |        7 股 | ¥3.2968
[2023-03-03]  买入 (BUY)   | 002074.SZ | ¥  29.38 |      116 股 | ¥5.1121
[2023-03-03]  买入 (BUY)   | 600919.SH | ¥   7.25 |    18885 股 | ¥205.3744
[2023-03-03]  买入 (BUY)   | 603799.SH | ¥  58.38 |     2346 股 | ¥205.4392
[2023-03-03]  买入 (BUY)   | 603501.SH | ¥  87.14 |     1587 股 | ¥207.4368
[2023-03-10]  卖出 (SELL)  | 603799.SH | ¥  58.18 |    -2346 股 | ¥204.7354
[2023-03-10]  卖出 (SELL)  | 603501.SH | ¥  82.99 |    -1587 股 | ¥197.5577
[2023-03-10]  卖出 (SELL)  | 601398.SH | ¥   4.36 |   -31651 股 | ¥206.9975
[2023-03-10]  卖出 (SELL)  | 601288.SH | ¥   3.00 |   -46665 股 | ¥209.9925
[2023-03-10]  卖出 (SELL)  | 600570.SH | ¥  45.42 |    -3014 股 | ¥205.3438
[2023-03-10]  卖出 (SELL)  | 601088.SH | ¥  28.46 |    -4852 股 | ¥207.1319
[2023-03-10]  卖出 (SELL)  | 600919.SH | ¥   7.11 |   -18885 股 | ¥201.4085
[2023-03-10]  买入 (BUY)   | 300760.SZ | ¥ 303.61 |       10 股 | ¥4.5541
[2023-03-10]  卖出 (SELL)  | 002074.SZ | ¥  29.16 |      -33 股 | ¥1.4434
[2023-03-10]  买入 (BUY)   | 002594.SZ | ¥ 252.00 |      532 股 | ¥201.0960
[2023-03-10]  买入 (BUY)   | 002176.SZ | ¥  17.41 |       17 股 | ¥0.4440
[2023-03-10]  买入 (BUY)   | 002497.SZ | ¥  23.40 |     5779 股 | ¥202.8429
[2023-03-10]  买入 (BUY)   | 002797.SZ | ¥   5.85 |    23147 股 | ¥203.1149
[2023-03-10]  买入 (BUY)   | 601099.SH | ¥   2.66 |    50873 股 | ¥202.9833
[2023-03-10]  买入 (BUY)   | 600745.SH | ¥  51.03 |     2626 股 | ¥201.0072
[2023-03-10]  买入 (BUY)   | 600905.SH | ¥   5.56 |    24433 股 | ¥203.7712
[2023-03-10]  买入 (BUY)   | 600900.SH | ¥  20.71 |     6554 股 | ¥203.6000
[2023-03-17]  卖出 (SELL)  | 002594.SZ | ¥ 236.78 |     -532 股 | ¥188.9504
[2023-03-17]  卖出 (SELL)  | 600745.SH | ¥  49.98 |    -2626 股 | ¥196.8712
[2023-03-17]  卖出 (SELL)  | 002176.SZ | ¥  15.82 |    -7790 股 | ¥184.8567
[2023-03-17]  卖出 (SELL)  | 002074.SZ | ¥  27.39 |    -4635 股 | ¥190.4290
[2023-03-17]  卖出 (SELL)  | 002497.SZ | ¥  21.67 |    -5779 股 | ¥187.8464
[2023-03-17]  买入 (BUY)   | 600519.SH | ¥1770.00 |       74 股 | ¥196.4700
[2023-03-17]  卖出 (SELL)  | 002797.SZ | ¥   5.85 |     -552 股 | ¥4.8438
[2023-03-17]  买入 (BUY)   | 600919.SH | ¥   7.06 |    18641 股 | ¥197.4082
[2023-03-17]  卖出 (SELL)  | 601099.SH | ¥   2.63 |     -854 股 | ¥3.3690
[2023-03-17]  买入 (BUY)   | 601688.SH | ¥  12.36 |    10697 股 | ¥198.3224
[2023-03-17]  买入 (BUY)   | 600036.SH | ¥  35.02 |     3782 股 | ¥198.6685
[2023-03-17]  卖出 (SELL)  | 600900.SH | ¥  21.30 |     -375 股 | ¥11.9813
[2023-03-17]  卖出 (SELL)  | 600905.SH | ¥   5.51 |     -562 股 | ¥4.6449
[2023-03-17]  卖出 (SELL)  | 300760.SZ | ¥ 314.99 |      -31 股 | ¥14.6470
[2023-03-17]  买入 (BUY)   | 601162.SH | ¥   2.93 |    44879 股 | ¥197.2432
[2023-03-24]  ⚠️ 订单失败 (资金不足/停牌) | 股票: 600900.SH
[2023-03-24]  卖出 (SELL)  | 600519.SH | ¥1769.08 |      -74 股 | ¥196.3679
[2023-03-24]  卖出 (SELL)  | 600036.SH | ¥  34.98 |    -3782 股 | ¥198.4415
[2023-03-24]  卖出 (SELL)  | 300760.SZ | ¥ 310.56 |     -418 股 | ¥194.7211
[2023-03-24]  卖出 (SELL)  | 601099.SH | ¥   2.66 |     -164 股 | ¥0.6544
[2023-03-24]  卖出 (SELL)  | 600919.SH | ¥   7.14 |      -93 股 | ¥0.9960
[2023-03-24]  买入 (BUY)   | 600905.SH | ¥   5.55 |       23 股 | ¥0.1915
[2023-03-24]  买入 (BUY)   | 600958.SH | ¥   9.92 |    13381 股 | ¥199.1093
[2023-03-24]  买入 (BUY)   | 000002.SZ | ¥  15.87 |     8361 股 | ¥199.0336
[2023-03-24]  买入 (BUY)   | 600196.SH | ¥  32.30 |     4128 股 | ¥200.0016
[2023-03-24]  卖出 (SELL)  | 601688.SH | ¥  12.59 |     -155 股 | ¥2.9272
[2023-03-24]  卖出 (SELL)  | 002797.SZ | ¥   6.01 |     -492 股 | ¥4.4354
[2023-03-24]  卖出 (SELL)  | 601162.SH | ¥   2.97 |     -228 股 | ¥1.0157
[2023-03-31]  卖出 (SELL)  | 600900.SH | ¥  21.22 |    -6179 股 | ¥196.6776
[2023-03-31]  卖出 (SELL)  | 601162.SH | ¥   2.93 |   -44651 股 | ¥196.2411
[2023-03-31]  卖出 (SELL)  | 002797.SZ | ¥   5.97 |     -169 股 | ¥1.5134
[2023-03-31]  卖出 (SELL)  | 600196.SH | ¥  32.13 |      -42 股 | ¥2.0242
[2023-03-31]  卖出 (SELL)  | 601099.SH | ¥   2.63 |     -254 股 | ¥1.0020
[2023-03-31]  卖出 (SELL)  | 601688.SH | ¥  12.59 |      -66 股 | ¥1.2464
[2023-03-31]  买入 (BUY)   | 600958.SH | ¥   9.67 |      104 股 | ¥1.5085
[2023-03-31]  买入 (BUY)   | 000776.SZ | ¥  15.59 |     8420 股 | ¥196.9017
[2023-03-31]  买入 (BUY)   | 600919.SH | ¥   7.01 |      131 股 | ¥1.3775
[2023-03-31]  买入 (BUY)   | 600010.SH | ¥   1.88 |    70023 股 | ¥197.4649
[2023-03-31]  买入 (BUY)   | 600905.SH | ¥   5.45 |      176 股 | ¥1.4388
[2023-03-31]  买入 (BUY)   | 000002.SZ | ¥  15.60 |       32 股 | ¥0.7488
[2023-04-10]  卖出 (SELL)  | 000002.SZ | ¥  15.75 |    -8393 股 | ¥198.2846
[2023-04-10]  卖出 (SELL)  | 600196.SH | ¥  34.06 |    -4086 股 | ¥208.7537
[2023-04-10]  卖出 (SELL)  | 601688.SH | ¥  13.98 |   -10476 股 | ¥219.6817
[2023-04-10]  卖出 (SELL)  | 000776.SZ | ¥  16.63 |    -8420 股 | ¥210.0369
[2023-04-10]  卖出 (SELL)  | 600958.SH | ¥  11.20 |   -13485 股 | ¥226.5480
[2023-04-10]  卖出 (SELL)  | 601099.SH | ¥   2.68 |   -49601 股 | ¥199.3960
[2023-04-10]  买入 (BUY)   | 600905.SH | ¥   5.48 |      743 股 | ¥6.1075
[2023-04-10]  买入 (BUY)   | 600919.SH | ¥   7.04 |      636 股 | ¥6.7162
[2023-04-10]  买入 (BUY)   | 601012.SH | ¥  40.72 |     3359 股 | ¥205.1677
[2023-04-10]  买入 (BUY)   | 601288.SH | ¥   3.17 |    42895 股 | ¥203.9657
[2023-04-10]  买入 (BUY)   | 600887.SH | ¥  29.18 |     4666 股 | ¥204.2308
[2023-04-10]  买入 (BUY)   | 600010.SH | ¥   1.88 |     1922 股 | ¥5.4200
[2023-04-10]  买入 (BUY)   | 600585.SH | ¥  28.63 |     4756 股 | ¥204.2464
[2023-04-10]  买入 (BUY)   | 000858.SZ | ¥ 185.00 |      719 股 | ¥199.5225
[2023-04-10]  买入 (BUY)   | 002797.SZ | ¥   6.10 |      541 股 | ¥4.9501
[2023-04-10]  买入 (BUY)   | 600536.SH | ¥  68.80 |     1995 股 | ¥205.8840
[2023-04-17]  卖出 (SELL)  | 000858.SZ | ¥ 176.79 |     -719 股 | ¥190.6680
[2023-04-17]  卖出 (SELL)  | 600887.SH | ¥  27.88 |    -4666 股 | ¥195.1321
[2023-04-17]  卖出 (SELL)  | 600536.SH | ¥  68.30 |    -1995 股 | ¥204.3878
[2023-04-17]  卖出 (SELL)  | 600585.SH | ¥  28.40 |    -4756 股 | ¥202.6056
[2023-04-17]  卖出 (SELL)  | 600919.SH | ¥   7.10 |     -258 股 | ¥2.7477
[2023-04-17]  买入 (BUY)   | 601012.SH | ¥  39.18 |       87 股 | ¥5.1130
[2023-04-17]  买入 (BUY)   | 601166.SH | ¥  17.12 |     7907 股 | ¥203.0518
[2023-04-17]  买入 (BUY)   | 601318.SH | ¥  45.33 |     2974 股 | ¥202.2171
[2023-04-17]  卖出 (SELL)  | 600905.SH | ¥   5.57 |     -477 股 | ¥3.9853
[2023-04-17]  卖出 (SELL)  | 601288.SH | ¥   3.22 |    -1005 股 | ¥4.8542
[2023-04-17]  买入 (BUY)   | 002797.SZ | ¥   5.98 |      189 股 | ¥1.6953
[2023-04-17]  买入 (BUY)   | 600733.SH | ¥   5.97 |    22971 股 | ¥205.7053
[2023-04-17]  卖出 (SELL)  | 600010.SH | ¥   1.90 |     -732 股 | ¥2.0862
[2023-04-17]  买入 (BUY)   | 600104.SH | ¥  14.32 |     9488 股 | ¥203.8022
[2023-04-24]  卖出 (SELL)  | 601012.SH | ¥  37.27 |    -3446 股 | ¥192.6486
[2023-04-24]  卖出 (SELL)  | 601318.SH | ¥  46.88 |    -2974 股 | ¥209.1317
[2023-04-24]  卖出 (SELL)  | 601166.SH | ¥  17.10 |    -7907 股 | ¥202.8146
[2023-04-24]  卖出 (SELL)  | 601288.SH | ¥   3.34 |   -41890 股 | ¥209.8689
[2023-04-24]  卖出 (SELL)  | 600010.SH | ¥   1.84 |   -71213 股 | ¥196.5479
[2023-04-24]  卖出 (SELL)  | 600733.SH | ¥   5.59 |   -22971 股 | ¥192.6118
[2023-04-24]  卖出 (SELL)  | 600104.SH | ¥  13.97 |    -9488 股 | ¥198.8210
[2023-04-24]  卖出 (SELL)  | 002797.SZ | ¥   5.71 |   -22664 股 | ¥194.1172
[2023-04-24]  卖出 (SELL)  | 600919.SH | ¥   7.42 |   -19057 股 | ¥212.1044
[2023-04-24]  买入 (BUY)   | 600905.SH | ¥   5.46 |       74 股 | ¥0.6061
[2023-04-24]  买入 (BUY)   | 600585.SH | ¥  27.56 |     4836 股 | ¥199.9202
[2023-04-24]  买入 (BUY)   | 600009.SH | ¥  53.70 |     2480 股 | ¥199.7640
[2023-04-24]  买入 (BUY)   | 000338.SZ | ¥  11.44 |    11650 股 | ¥199.9140
[2023-04-24]  买入 (BUY)   | 002594.SZ | ¥ 244.10 |      548 股 | ¥200.6502
[2023-04-24]  买入 (BUY)   | 601985.SH | ¥   6.70 |    19833 股 | ¥199.3217
[2023-04-24]  买入 (BUY)   | 600438.SH | ¥  39.15 |     3404 股 | ¥199.8999
[2023-04-24]  买入 (BUY)   | 300999.SZ | ¥  41.55 |     3202 股 | ¥199.5646
[2023-04-24]  买入 (BUY)   | 000723.SZ | ¥   8.59 |    15516 股 | ¥199.9237
[2023-04-24]  买入 (BUY)   | 600887.SH | ¥  28.02 |     4760 股 | ¥200.0628
[2023-05-04]  卖出 (SELL)  | 002594.SZ | ¥ 255.00 |     -548 股 | ¥209.6100
[2023-05-04]  卖出 (SELL)  | 600438.SH | ¥  39.49 |    -3404 股 | ¥201.6359
[2023-05-04]  卖出 (SELL)  | 600887.SH | ¥  29.49 |    -4760 股 | ¥210.5586
[2023-05-04]  卖出 (SELL)  | 600905.SH | ¥   5.41 |   -24410 股 | ¥198.0872
[2023-05-04]  卖出 (SELL)  | 000723.SZ | ¥   7.89 |   -15516 股 | ¥183.6319
[2023-05-04]  卖出 (SELL)  | 300999.SZ | ¥  43.30 |    -3202 股 | ¥207.9699
[2023-05-04]  卖出 (SELL)  | 601985.SH | ¥   6.87 |   -19833 股 | ¥204.3791
[2023-05-04]  买入 (BUY)   | 600585.SH | ¥  26.84 |      156 股 | ¥6.2806
[2023-05-04]  买入 (BUY)   | 600104.SH | ¥  13.97 |     9504 股 | ¥199.1563
[2023-05-04]  买入 (BUY)   | 600009.SH | ¥  53.70 |       19 股 | ¥1.5305
[2023-05-04]  买入 (BUY)   | 600010.SH | ¥   1.81 |    73740 股 | ¥200.2041
[2023-05-04]  买入 (BUY)   | 600028.SH | ¥   6.56 |    20001 股 | ¥196.8098
[2023-05-04]  买入 (BUY)   | 002304.SZ | ¥ 149.01 |      896 股 | ¥200.2694
[2023-05-04]  买入 (BUY)   | 601166.SH | ¥  16.48 |     7793 股 | ¥192.6430
[2023-05-04]  买入 (BUY)   | 000799.SZ | ¥ 109.08 |     1200 股 | ¥196.3440
[2023-05-04]  买入 (BUY)   | 600519.SH | ¥1769.00 |       76 股 | ¥201.6660
[2023-05-11]  卖出 (SELL)  | 601166.SH | ¥  17.37 |    -7793 股 | ¥203.0466
[2023-05-11]  卖出 (SELL)  | 600010.SH | ¥   1.87 |   -73740 股 | ¥206.8407
[2023-05-11]  卖出 (SELL)  | 000799.SZ | ¥ 108.00 |    -1200 股 | ¥194.4000
[2023-05-11]  卖出 (SELL)  | 002304.SZ | ¥ 145.54 |     -896 股 | ¥195.6058
[2023-05-11]  卖出 (SELL)  | 000338.SZ | ¥  12.74 |   -11650 股 | ¥222.6315
[2023-05-11]  卖出 (SELL)  | 600585.SH | ¥  27.40 |    -4992 股 | ¥205.1712
[2023-05-11]  卖出 (SELL)  | 600028.SH | ¥   6.46 |   -20001 股 | ¥193.8097
[2023-05-11]  卖出 (SELL)  | 600104.SH | ¥  14.23 |    -9504 股 | ¥202.8629
[2023-05-11]  买入 (BUY)   | 600905.SH | ¥   5.46 |    24632 股 | ¥201.7361
[2023-05-11]  买入 (BUY)   | 601899.SH | ¥  12.04 |    11153 股 | ¥201.4232
[2023-05-11]  买入 (BUY)   | 300142.SZ | ¥  29.91 |     4504 股 | ¥202.0720
[2023-05-11]  买入 (BUY)   | 600519.SH | ¥1731.00 |        2 股 | ¥5.1930
[2023-05-11]  买入 (BUY)   | 601600.SH | ¥   6.26 |    21420 股 | ¥201.1338
[2023-05-11]  买入 (BUY)   | 002340.SZ | ¥   6.84 |    19669 股 | ¥201.8039
[2023-05-11]  买入 (BUY)   | 600009.SH | ¥  50.35 |      182 股 | ¥13.7456
[2023-05-11]  买入 (BUY)   | 601138.SH | ¥  14.51 |     9228 股 | ¥200.8474
[2023-05-11]  买入 (BUY)   | 300999.SZ | ¥  43.00 |     3151 股 | ¥203.2395
[2023-05-11]  买入 (BUY)   | 002384.SZ | ¥  24.25 |     5544 股 | ¥201.6630
[2023-05-18]  卖出 (SELL)  | 601899.SH | ¥  11.17 |   -11153 股 | ¥186.8685
[2023-05-18]  卖出 (SELL)  | 601138.SH | ¥  15.91 |    -9228 股 | ¥220.2262
[2023-05-18]  卖出 (SELL)  | 002340.SZ | ¥   6.92 |   -19669 股 | ¥204.1642
[2023-05-18]  卖出 (SELL)  | 601600.SH | ¥   5.71 |   -21420 股 | ¥183.4623
[2023-05-18]  卖出 (SELL)  | 600905.SH | ¥   5.49 |     -381 股 | ¥3.1375
[2023-05-18]  买入 (BUY)   | 600009.SH | ¥  49.48 |        9 股 | ¥0.6680
[2023-05-18]  卖出 (SELL)  | 300142.SZ | ¥  30.35 |     -134 股 | ¥6.1004
[2023-05-18]  买入 (BUY)   | 000933.SZ | ¥  14.40 |     8851 股 | ¥191.1816
[2023-05-18]  买入 (BUY)   | 002714.SZ | ¥  45.79 |     2907 股 | ¥199.6673
[2023-05-18]  买入 (BUY)   | 300999.SZ | ¥  41.71 |       30 股 | ¥1.8769
[2023-05-18]  卖出 (SELL)  | 002384.SZ | ¥  25.12 |     -235 股 | ¥8.8548
[2023-05-18]  买入 (BUY)   | 002129.SZ | ¥  39.99 |     3344 股 | ¥200.5898
[2023-05-18]  买入 (BUY)   | 601888.SH | ¥ 136.00 |      975 股 | ¥198.9000
[2023-05-25]  卖出 (SELL)  | 600519.SH | ¥1705.99 |      -78 股 | ¥199.6008
[2023-05-25]  卖出 (SELL)  | 601888.SH | ¥ 132.23 |     -975 股 | ¥193.3864
[2023-05-25]  卖出 (SELL)  | 002714.SZ | ¥  42.99 |    -2907 股 | ¥187.4579
[2023-05-25]  卖出 (SELL)  | 002129.SZ | ¥  42.19 |    -3344 股 | ¥211.6250
[2023-05-25]  卖出 (SELL)  | 600905.SH | ¥   5.40 |   -24251 股 | ¥196.4331
[2023-05-25]  卖出 (SELL)  | 002384.SZ | ¥  25.15 |    -5309 股 | ¥200.2820
[2023-05-25]  卖出 (SELL)  | 000933.SZ | ¥  13.27 |    -8851 股 | ¥176.1792
[2023-05-25]  卖出 (SELL)  | 600009.SH | ¥  47.28 |    -2690 股 | ¥190.7748
[2023-05-25]  买入 (BUY)   | 300142.SZ | ¥  29.70 |       15 股 | ¥0.6683
[2023-05-25]  买入 (BUY)   | 600104.SH | ¥  13.38 |     9761 股 | ¥195.9033
[2023-05-25]  买入 (BUY)   | 002385.SZ | ¥   6.71 |    19523 股 | ¥196.4990
[2023-05-25]  买入 (BUY)   | 600585.SH | ¥  25.89 |     5042 股 | ¥195.8061
[2023-05-25]  买入 (BUY)   | 300999.SZ | ¥  40.57 |       32 股 | ¥1.9474
[2023-05-25]  买入 (BUY)   | 300896.SZ | ¥ 480.69 |      272 股 | ¥196.1215
[2023-05-25]  买入 (BUY)   | 600309.SH | ¥  87.20 |     1491 股 | ¥195.0228
[2023-05-25]  买入 (BUY)   | 601127.SH | ¥  25.90 |     5029 股 | ¥195.3766
[2023-05-25]  买入 (BUY)   | 002456.SZ | ¥   4.87 |    26695 股 | ¥195.0070
[2023-05-25]  买入 (BUY)   | 300347.SZ | ¥  87.99 |     1486 股 | ¥196.1297
[2023-06-01]  卖出 (SELL)  | 601127.SH | ¥  25.60 |    -5029 股 | ¥193.1136
[2023-06-01]  卖出 (SELL)  | 300142.SZ | ¥  28.99 |    -4385 股 | ¥190.6817
[2023-06-01]  卖出 (SELL)  | 600309.SH | ¥  82.27 |    -1491 股 | ¥183.9969
[2023-06-01]  卖出 (SELL)  | 002456.SZ | ¥   4.93 |   -26695 股 | ¥197.4095
[2023-06-01]  卖出 (SELL)  | 300896.SZ | ¥ 447.26 |     -272 股 | ¥182.4821
[2023-06-01]  卖出 (SELL)  | 300347.SZ | ¥  80.60 |    -1486 股 | ¥179.6574
[2023-06-01]  卖出 (SELL)  | 002385.SZ | ¥   6.41 |   -19523 股 | ¥187.7136
